0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	0.000000	0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	-0.000000	0.000000
0.000000	0.305028	0.243558	-1.058178	-1.573419	0.426959	1.695990	0.250874	-0.630660	0.184597	0.100969	-0.613498	-0.218879	0.164019	-0.009414	0.432230	0.514956	-0.564963	-0.554381	0.720472	0.368043	-0.881377	-0.058826	1.180781	0.179105	-0.989289	-0.567680	-0.313715	-0.106796	1.341284	1.516160	-0.888016	-1.905069	-0.261540	0.369585	-0.123128	0.851350	1.458279	-0.190863	-1.164622	-0.242546	-0.130968	-0.790799	0.180788	1.807890	1.414562	-0.670206	-1.893108	-1.058138	0.329020	0.485503	0.094010	0.453306	0.820736	0.252082	-0.659033	-1.082010	-0.562353	0.659162	1.175470	0.328913	-0.759065	-1.007638	-0.040993	1.207434	0.507304	-1.034878	0.325458	2.040016	-0.838921	-3.498504	-0.221268	2.703183	0.327609	-0.943440	1.090658	0.516280	-1.749792	-0.758509	0.807036	-0.061013	-0.194743	1.120334	0.760955	-0.767914	-0.821058	0.266703	0.599064	-0.239391	-0.743635	0.127007	0.717746	-0.106219	-0.434242	0.226887	-0.001748	-0.546157	0.069763	0.566603	0.180968	-0.080168	-0.335664	-0.500244	0.213620	0.552897	-0.203927	-0.131105	0.655926	0.129103	-0.783434	-0.453397	0.363835	0.857689	0.357768	-1.245264	-1.194108	1.011946	0.652877	-2.259146	-1.574254	1.976786	1.968744	-0.913768	-2.029191	-1.679445	-1.272064	-0.308237	0.274273	-0.058767	0.199733	0.726768	0.173865	-0.424343	-0.102221	0.569972	1.560701	2.202854	1.030555	-0.696854	-0.743078	-0.184318	-0.444695	-0.083242	1.362497	1.620767	-0.033520	-1.451056	-1.170740	-0.058107	0.480573	0.134819	-0.322306	-0.155725	0.229881	-0.084629	-0.753630	-0.698670	-0.379948	-0.744162	-0.730841	0.372214	0.496803	-1.047568	-1.340630	0.556799	1.665394	0.859912	0.233883	0.465605	0.307457	-0.393710	-0.717819	-0.301559	0.370086	0.426963	-0.355029	-0.993354	-0.643609	0.094606	0.087155	-0.499286	-0.194123	1.268540	1.803083	0.199580	-1.643791	-1.885951	-1.067737	-0.040536	0.760966	0.523503	-0.244734	0.068654	0.580817	-0.672729	-1.949509	-0.576115	1.405175	0.868891	-0.463239	0.000000
0.000000	-0.298503	0.827449	0.574396	-0.618701	0.148569	0.643881	-0.845686	-0.826474	0.777404	0.412918	-0.509884	0.327589	0.441019	-0.672848	-0.211435	0.635257	-0.330429	-0.632393	0.705926	0.473171	-0.940068	-0.292526	0.791619	-0.167844	-0.487209	0.917181	0.535974	-1.133268	-0.418454	0.757261	-0.301187	-0.398415	1.291793	0.636709	-1.326177	-0.556071	0.599255	-0.445775	-0.510434	1.044140	0.815821	-0.613982	-0.660525	-0.162348	-0.162788	-0.005578	0.315056	0.581993	0.631604	-0.073218	-0.737816	-0.384047	-0.027239	-0.077461	0.289266	0.437767	-0.036751	-0.138904	-0.107417	-0.227510	0.191001	0.199265	-0.374606	0.286344	0.490455	-1.367328	-0.950117	1.878626	0.842217	-1.654544	0.557636	1.957119	-1.527942	-2.015985	1.466813	0.950052	-1.316295	0.404819	1.456983	-0.765633	-1.089551	0.452006	0.157602	-0.496512	0.023425	0.309020	0.258315	0.033673	-0.404309	0.066101	0.541383	-0.368601	-0.490142	0.646009	0.289855	-0.552658	0.125349	0.226402	-0.473431	0.114496	0.434001	-0.350061	0.038563	0.507544	-0.545096	-0.541243	0.555283	0.137177	-0.311055	0.263793	-0.145405	-0.332371	0.699979	0.074376	-0.868697	0.971341	1.618904	-0.793102	-0.843172	1.106681	0.155997	-0.894301	1.003962	1.749780	0.471634	0.476961	0.565968	-0.545876	-0.461898	0.299124	-0.180418	-0.323986	0.104742	-0.701986	-1.351057	-0.604033	-0.430368	-0.703989	0.307978	0.995574	-0.070402	-0.839727	-0.360367	-0.096563	-0.206961	0.147429	0.563121	0.442434	0.119370	-0.060063	-0.155609	-0.053032	0.297071	0.354849	0.069618	0.363655	0.948285	0.434523	-0.332806	0.301875	0.899774	0.022152	-0.452092	0.198125	-0.064116	-1.058429	-0.843121	-0.012674	0.114067	0.063300	0.181088	0.084440	0.032440	0.186734	0.216971	0.192755	0.291580	0.414677	0.370999	-0.119544	-0.694174	-0.537615	-0.098025	-0.090384	0.297102	1.116657	0.883510	0.007187	0.003822	0.023006	-0.650166	-0.357036	0.864173	0.744883	-0.264950	0.038239	0.687674	-0.244664	-1.112325	0.000000
0.000000	-1.481751	0.258716	1.461582	0.299727	-0.353100	-0.427844	-0.814207	-0.007581	0.922101	-0.066435	-0.599700	0.639534	0.600807	-0.840667	-0.606946	0.578144	0.294232	-0.370078	-0.005856	0.247996	-0.072038	-0.038271	-0.049338	-0.585168	-0.166930	1.263521	0.993836	-0.960326	-1.337290	-0.127565	0.315975	0.571228	1.103666	0.192340	-1.082964	-0.568897	0.013276	-0.346061	0.203071	0.876177	0.255593	0.083606	0.185252	-1.167090	-1.531701	0.610398	1.699646	0.541174	-0.299708	-0.375954	-0.287893	-0.013616	-0.383416	-0.668731	0.557741	1.269142	0.165618	-0.607326	-0.775048	-0.715939	0.863081	1.550126	-0.806527	-1.366863	1.087254	0.565212	-1.798451	-0.460782	1.515372	0.780338	0.318005	-0.100461	-1.575770	-0.652698	1.266242	-0.002735	-0.750270	1.173100	0.748141	-1.144960	-0.260967	0.276629	-0.857035	0.159290	1.254311	-0.405363	-0.844645	0.610164	0.333397	-0.347986	0.103732	-0.207587	-0.315720	0.579946	0.152692	-0.438255	0.454301	0.041425	-1.067670	0.239979	1.074089	-0.371534	-0.399318	0.491700	-0.279719	-0.389658	0.336670	-0.340911	-0.022956	1.320530	-0.331888	-1.912797	0.531676	1.734880	-0.578723	-0.981995	0.646638	0.863674	0.606201	-0.241752	-2.053951	-0.900808	2.346889	1.814859	-0.567082	-0.084367	0.484414	-0.587707	-0.353308	0.243004	-0.450085	0.046341	1.163009	-0.085214	-1.640442	-1.052813	-0.181059	0.120300	0.668027	0.709438	0.150718	-0.144707	-0.708593	-1.239400	-0.221459	1.295277	1.087406	-0.239285	-0.709010	-0.082267	0.370157	-0.013806	-0.295829	0.119193	0.269056	0.053984	0.425430	0.660893	-0.119581	-0.622245	-0.034482	0.652526	0.754335	0.067368	-1.010347	-0.953831	0.117814	0.176430	-0.404732	0.143774	0.802303	0.180793	-0.577488	-0.442960	0.202761	0.731977	0.402074	-0.402244	-0.119312	0.738633	0.245643	-1.011711	-1.254983	-0.403511	0.920931	1.734559	0.815267	-0.764761	-0.758336	0.185633	0.088414	-0.562585	-0.270238	0.731194	1.080591	0.234477	-0.716874	-0.633967	-0.127430	0.000000
0.000000	-1.058364	-0.403937	0.020331	-0.450799	-0.233572	0.369340	0.522880	0.549890	0.079805	-0.725127	-0.524229	0.210357	0.199649	-0.019462	0.057168	0.124934	0.255872	0.062414	-0.499703	-0.190912	0.593583	0.304322	-0.168545	0.051144	-0.294910	-0.817196	-0.087472	0.699172	0.461153	0.235942	0.079894	-0.645439	-1.081460	-0.418325	0.747313	1.145003	0.335604	-0.177378	0.163508	-0.587209	-1.586464	0.083036	1.901037	0.578844	-0.530943	0.401610	-0.157611	-1.625508	-0.802164	0.497848	0.641758	0.926291	0.515947	-0.646419	-0.414607	-0.077323	-0.664241	0.257537	1.112530	-0.499578	-0.636699	1.094890	-0.280103	-1.760474	1.139171	2.459475	-0.714082	-1.719169	0.244205	0.142460	-1.033388	-0.434762	0.932056	1.534192	0.316220	-1.443182	-0.547952	0.747814	-0.841612	-0.889861	1.840318	1.033499	-1.514721	0.183621	1.398051	-1.152774	-1.132077	1.191427	0.256142	-0.955606	0.336880	0.432479	-0.347510	0.129856	-0.211019	-0.615417	0.686091	0.559867	-0.809529	0.086012	0.685655	-0.779855	-0.469737	0.783827	0.032247	-0.008197	0.730102	-0.675386	-0.969189	1.201094	0.622553	-1.462319	-0.055463	1.333946	-0.515070	-1.558352	-0.633035	-0.067079	0.413178	0.417872	-0.485610	-0.204519	0.034140	-2.011679	-2.592025	-0.153265	0.593777	-0.332864	0.486116	0.874179	-0.531041	-0.436626	0.859172	0.923728	1.033924	1.629998	1.100837	0.144229	-0.488083	-1.130242	-0.470939	1.216384	1.186949	0.029639	-0.010811	-0.023288	-0.814351	-0.876884	-0.193572	0.277666	0.449140	-0.019595	-0.623651	-0.191904	0.067407	-0.961873	-1.283681	-0.166950	0.209420	-0.546182	-0.801869	-0.266790	0.194270	0.144286	0.183644	1.063820	1.582183	0.383114	-0.750305	-0.268190	0.132891	-0.251465	-0.150236	-0.009569	-0.395997	-0.296752	-0.185745	-0.871823	-0.765267	0.509737	0.977792	0.635399	0.630644	0.198993	-0.953142	-1.465079	-1.056464	-0.519213	0.024206	0.672861	0.934767	0.149695	-1.077820	-0.964967	0.110506	-0.161730	-0.815468	0.560524	1.613107	0.000000
0.000000	0.979047	0.440663	-0.714352	-0.605732	0.335789	0.559140	0.247538	-0.161965	-0.595421	-0.085544	0.671247	-0.158903	-0.730861	0.584801	0.691150	-0.816490	-0.356502	0.744601	-0.222019	-0.524282	0.486561	-0.140871	-0.519060	1.096899	0.687864	-1.603371	-0.901950	1.200636	0.732983	-0.212791	0.136686	-0.199896	-0.878825	-0.130841	0.859873	0.454619	-0.511643	-0.351616	0.564049	0.159830	-1.007456	-0.402158	0.753872	0.316570	0.131489	0.474098	-0.733477	-1.119691	0.883207	1.021259	-0.814088	-0.320055	0.771196	-0.070501	-0.244697	-0.075441	-1.012469	0.171097	2.126137	-0.091640	-2.196079	0.303325	1.421613	-0.915537	-0.814242	0.976671	0.352377	-0.306754	0.304239	-0.280281	-0.896791	0.237857	1.117127	0.407581	-0.815874	-0.837470	0.722071	0.853293	-1.199743	-0.735325	1.685981	0.410063	-1.662798	0.172083	0.957622	-0.995768	-0.125395	1.415103	-0.568524	-1.137788	1.003340	0.512516	-0.831238	0.275659	0.307341	-0.781806	0.197608	0.698297	-0.397327	-0.039314	0.323873	-0.658814	-0.007932	0.851213	-0.590238	-0.579136	1.185801	0.134733	-1.486362	0.024591	1.147993	0.084853	-0.357729	-0.172767	0.013239	0.890463	0.640208	-1.014116	-0.835198	0.870557	1.359551	0.798226	-0.290988	-1.119057	0.291062	1.816697	0.329453	-0.952683	0.324958	0.661543	-0.458962	-0.544040	-0.623448	-0.924475	0.191644	0.668339	-0.595765	-0.640270	0.116718	-0.564948	-0.684582	0.456633	0.485253	0.121129	0.316406	-0.528075	-1.041950	0.521002	1.163332	-0.139897	-0.346912	0.273266	-0.046660	0.094596	0.777702	0.222757	-0.463832	0.127985	0.729659	0.609113	0.229923	-0.334129	-0.575905	-0.155006	0.197298	0.148438	-0.169165	-0.546892	-0.227724	0.316822	-0.228115	-0.534856	0.675773	1.004892	-0.374616	-0.582851	0.544930	0.579256	-0.162854	-0.445414	-0.524365	-0.023944	1.018342	0.834106	-0.615093	-1.068424	0.137766	1.208257	0.613352	-0.608261	-0.260322	0.850509	0.286713	-0.709380	-0.071247	0.359575	-0.275652	0.237170	1.005136	0.000000
0.000000	1.236576	0.468845	-0.332626	0.421813	0.582398	-0.608503	-0.801366	-0.173634	-0.238146	0.406492	1.289681	-0.161002	-1.267515	0.504277	0.803661	-1.185894	-0.488651	1.230233	-0.007908	-0.638113	0.635988	-0.277028	-1.344069	0.628041	1.380567	-0.284460	-0.125118	0.490326	-1.017279	-1.275910	0.579050	1.176691	0.681311	0.398503	-0.495158	-1.174724	-0.660808	-0.154005	0.321251	1.160812	1.021259	-0.168440	-1.091284	-1.246891	-0.311348	0.710874	0.346821	0.442299	1.594562	0.304176	-2.095585	-1.011727	0.672970	-0.224337	0.196217	1.612251	-0.179474	-1.510368	0.545504	0.618679	-1.376389	-0.021827	1.968457	0.208208	-1.701079	-1.006831	0.128293	0.737573	0.748909	0.168671	0.356591	0.556966	-0.858816	-1.623027	-0.219151	0.885508	0.792491	0.492849	-0.069789	-0.316100	-0.154460	-0.672167	-0.547283	0.734416	0.335886	-0.689291	0.566454	0.858871	-1.094411	-0.478808	1.334980	-0.268092	-1.331187	0.834180	1.046722	-0.767084	-0.331314	0.362137	-0.409537	-0.033892	0.519784	-0.231531	0.124563	0.707372	-0.780950	-1.189180	0.744159	1.045443	-0.445604	-0.647345	0.146736	0.489451	0.058336	-0.841336	-0.335477	1.522641	1.368691	-0.523183	-0.750604	-0.036445	-0.269046	-0.262449	0.459461	1.303502	2.026238	1.051508	-1.104246	-1.014614	0.252070	-0.289095	-0.268107	1.090886	0.176537	-1.495023	-0.774846	-0.662974	-1.772081	-0.289738	1.828412	1.086071	-0.080111	-0.483817	-1.399805	-0.920165	0.768147	0.448563	-0.087156	1.192580	0.781989	-1.275022	-0.747709	0.819436	0.183701	-0.473091	0.360634	0.857437	0.647402	0.216620	-0.323667	0.020087	0.799515	0.397451	-0.201313	0.113936	-0.112554	-1.112919	-1.273326	-0.402758	0.634976	0.926214	-0.001885	-0.607171	0.218627	0.552728	-0.282044	-0.209364	0.718104	0.816570	0.400164	-0.047099	-0.826415	-1.178822	-0.672890	0.012068	0.769112	1.307025	1.040350	0.569898	-0.050172	-1.286726	-1.350720	0.475455	1.181839	0.154052	0.215788	0.897521	-0.010833	-1.135038	-0.787732	0.000000
0.000000	-0.509503	-0.868881	-0.304429	0.744966	0.310277	-0.953697	-0.187021	1.199312	0.172464	-0.836967	0.193618	0.207400	-0.704037	0.224593	0.690199	-0.559375	-0.093214	0.909638	-0.480404	-0.788363	1.085808	0.668060	-1.052611	-0.509020	0.188612	-0.021311	0.618825	0.410857	-0.931866	-0.358387	0.637311	-0.191479	-0.226219	0.438087	-0.510969	-0.425269	1.331926	0.577759	-1.343217	-0.448982	0.827133	0.219098	-0.112256	0.067747	-0.104748	0.134879	0.120296	-0.507064	-0.357617	-0.147150	-0.274870	0.839132	1.106528	-1.104221	-1.116186	1.576123	0.862132	-1.895742	-0.764746	1.450955	0.430528	-0.788273	-0.050525	0.515689	0.312920	0.039791	-0.176762	-0.134378	-0.331028	-0.546021	0.369540	0.698436	-0.813691	-0.687008	1.477858	0.900419	-1.572618	-0.954330	1.076162	0.516909	-0.796946	-0.195416	0.933743	0.616356	-0.547363	-0.557810	0.367841	-0.000105	-0.732141	0.392459	0.920772	-0.758247	-0.875351	0.850100	0.436286	-0.757398	0.106666	0.466219	-0.514495	-0.098744	0.607826	-0.265338	-0.509113	0.472156	0.443702	-0.361896	-0.386003	0.256572	0.661914	0.021201	-0.873304	-0.198615	0.824437	0.040937	-0.935056	-0.691638	-0.489331	-0.016677	0.912215	0.136902	-1.468274	-1.049688	0.042731	-0.227610	-0.979029	-1.588592	-1.143651	0.909849	1.245285	-0.946523	-0.745773	1.564776	1.119795	-0.023969	1.162678	1.247651	-0.113743	0.363256	0.692391	-0.497402	-0.052880	0.873375	-0.285493	-0.507028	0.839473	0.322057	-0.707920	-0.149189	-0.347401	-0.955376	0.272837	0.959636	-0.311781	-0.899075	-0.576355	-0.554655	-0.115965	-0.026169	-1.069086	-1.063658	0.084073	0.111294	-0.116005	0.533868	0.525729	0.130820	0.679070	0.834344	0.002834	-0.229801	0.077725	-0.104364	-0.442124	-0.482057	-0.175423	0.133858	-0.396660	-1.060570	-0.324211	0.856872	0.960481	0.425288	-0.387118	-0.919411	-0.024947	0.576940	-1.007800	-1.781088	0.109751	1.056848	-0.095229	-0.372117	0.073324	-0.476638	-0.652168	0.216545	0.366888	-0.359384	-0.511404	0.000000
0.000000	-0.755650	-0.292753	0.082980	-0.027856	-0.054384	-0.164854	0.363848	1.171264	0.025532	-1.522013	-0.419040	0.902428	0.088793	-0.312578	0.272031	0.051613	-0.027962	0.246561	-0.478419	-0.671896	0.465374	0.704059	0.165368	0.023529	-0.590531	-0.810032	0.220479	0.341595	0.108691	1.246636	0.621096	-1.906189	-1.254095	0.910241	0.141972	-0.113374	1.628368	0.631058	-1.576541	-0.829205	-0.116677	-0.599248	0.820923	1.723948	-0.118434	-0.675543	0.203518	-0.798043	-1.294881	0.442885	1.113037	0.625557	0.641247	-0.449937	-1.631719	-0.176073	1.120167	-0.114347	-0.547509	0.836269	0.815978	-0.853252	-1.470265	-0.172376	1.325287	1.051644	-0.253255	-0.446028	-0.208270	-0.706333	-0.433786	0.519083	0.365479	0.385469	1.116469	-0.119855	-1.959353	-0.630310	1.273398	0.248710	-0.642215	0.593694	0.740831	-0.674185	-0.672530	0.374493	0.191488	-0.415036	0.080325	0.501493	-0.177523	-0.372628	0.500108	0.350107	-0.833169	-0.486267	0.818434	0.481221	-0.503967	-0.127706	0.407831	-0.147931	-0.705434	-0.191771	0.903122	0.858044	-0.746133	-1.182522	0.539591	0.979938	-0.587067	-0.668960	0.698981	0.822329	0.086501	-0.566910	-1.064744	-0.157662	1.245490	0.652409	-0.131410	0.792572	0.619527	-1.098973	-1.214233	-0.074964	0.644454	1.308481	0.850524	-0.824866	-0.845600	0.050527	-0.662533	-0.692907	0.904481	0.923220	0.039782	0.185408	-0.863135	-2.210304	-0.364908	1.722094	0.776269	-0.089015	0.258057	-0.390823	-0.872452	-0.197070	0.057309	0.403478	0.952557	-0.048864	-0.731475	0.620093	0.686633	-0.907628	-0.463025	0.873327	0.391438	-0.061364	0.208719	-0.358335	-0.595300	0.092260	0.042767	0.089694	1.031239	0.520825	-1.220748	-1.100286	0.405899	0.720527	-0.030325	-0.311151	0.291765	0.691765	-0.153197	-0.963014	-0.398598	0.160482	0.208116	0.945911	1.085148	-0.335194	-0.743835	-0.007141	-0.709659	-1.171292	0.810243	2.003383	0.455359	-0.712410	-0.235669	-0.078769	-0.538680	-0.461747	0.304808	0.984618	0.688848	0.000000
0.000000	0.153544	1.370559	0.596749	-0.976351	-0.004371	0.701844	-0.655464	-0.710388	0.301613	0.003602	0.088203	0.834315	0.027665	-0.797790	0.011112	0.279636	-0.383618	-0.109291	0.528140	0.200021	-0.607313	-0.749972	0.284893	1.068324	0.193700	-0.473948	0.091547	-0.234061	-0.696497	0.539778	0.672672	-0.783557	0.098302	1.528384	-0.203554	-1.507865	-0.332575	-0.120519	0.028758	1.562359	0.614907	-1.622606	-0.330305	0.860645	-1.095583	-0.824192	1.610709	0.795266	-0.456043	0.909922	0.141017	-2.280137	-0.665049	1.902447	0.344183	-1.294041	0.286128	1.203602	-0.242345	-0.994788	-0.002771	0.727421	0.137975	-0.522758	-0.273862	-0.206387	-0.571758	0.226080	1.332383	0.505979	-0.649824	-0.060009	0.341489	-0.582075	-0.880470	-0.066440	0.750065	1.074178	0.250664	-1.006397	-0.464666	0.684460	-0.322251	-1.260572	0.378559	1.299624	-0.254007	-0.574389	0.723741	0.098031	-1.128459	0.148557	1.226003	-0.246730	-0.921667	0.406629	0.534017	-0.443764	-0.200139	0.178534	-0.110474	0.332083	0.447548	-0.731844	-0.587241	0.837915	0.293262	-0.959000	-0.125935	0.743095	0.090515	-0.278532	-0.276918	-0.357692	0.610050	1.417534	0.432873	-0.428802	-0.329216	-0.548703	-0.012582	1.295923	0.733994	-0.228762	1.287077	2.283422	0.272251	-1.415428	-0.814860	0.286627	0.692362	-0.009648	-1.108274	-0.885358	-0.478415	-1.393124	-1.209382	0.560939	0.697227	-0.191990	0.203707	0.138661	-0.836588	-0.522272	0.075109	-0.156059	0.422089	0.971981	0.192388	0.086484	0.278552	-1.012286	-0.890379	1.448737	1.456174	-0.460357	-0.118745	0.933431	0.442430	0.383457	0.672131	-0.080842	-0.243624	0.207396	-0.581410	-1.194021	-0.470342	-0.243461	-0.411119	0.256811	0.558431	0.106887	0.104346	0.182715	-0.023797	0.192309	0.553777	0.783210	0.818001	-0.422154	-1.904941	-0.944285	0.820616	0.346644	-0.367960	0.808001	1.611198	0.759932	-0.207353	-0.702806	-0.820671	-0.236475	0.595781	0.983432	0.686202	-0.217889	-0.615669	0.113351	0.418842	0.000000
