300.182720, 682, 2, 262, 1, 0, 0.295904
300.196579, 776, 3, 328, 6, 0, 0.406909
300.236260, 826, 2, 309, 2, 0, 0.370711
300.240046, 707, 1, 311, 4, 0, 0.448577
300.248454, 712, 7, 254, 2, 6, 0.307646
300.265383, 782, 3, 373, 1, 0, 0.387659
300.267219, 771, 3, 478, 3, 0, 0.432034
300.284602, 816, 2, 365, 1, 0, 0.400569
300.306137, 853, 1, 251, 3, 0, 0.395894
300.318489, 816, 2, 441, 1, 0, 0.420332
300.332616, 779, 2, 375, 2, 0, 0.347735
300.344737, 793, 2, 297, 1, 0, 0.347720
300.352406, 853, 0, 348, 1, 0, 0.413683
300.365541, 674, 0, 399, 0, 0, 0.444970
300.374941, 902, 0, 269, 1, 0, 0.382702
300.396189, 625, 0, 367, 0, 0, 0.300526
300.403166, 829, 0, 269, 0, 0, 0.393845
300.411811, 726, 1, 286, 1, 0, 0.415957
300.430775, 851, 0, 280, 1, 0, 0.384449
300.433402, 766, 0, 189, 1, 0, 0.328257
300.458196, 770, 0, 160, 1, 0, 0.324015
300.470060, 726, 0, 420, 1, 0, 0.436124
300.480993, 790, 0, 327, 0, 0, 0.383190
300.489260, 583, 0, 296, 0, 0, 0.473779
300.491412, 782, 0, 327, 0, 0, 0.403186
300.509662, 880, 0, 311, 0, 0, 0.396382
300.522600, 707, 0, 318, 0, 0, 0.436309
300.531312, 781, 0, 411, 3, 0, 0.411475
300.541626, 819, 0, 299, 0, 0, 0.393162
300.547410, 871, 0, 251, 2, 0, 0.396034
300.572445, 853, 0, 262, 1, 0, 0.383091
300.582138, 819, 1, 323, 1, 2, 0.354113
300.596674, 833, 0, 325, 1, 0, 0.387677
300.605994, 801, 1, 214, 1, 0, 0.413747
300.614810, 834, 1, 293, 0, 0, 0.394492
300.631923, 831, 2, 292, 2, 0, 0.413240
300.641884, 816, 1, 315, 0, 0, 0.420856
300.660834, 799, 2, 368, 0, 0, 0.434369
300.672237, 689, 1, 327, 0, 0, 0.450116
300.682452, 722, 6, 285, 1, 0, 0.450325
300.703815, 793, 7, 353, 0, 0, 0.399410
300.710604, 730, 2, 401, 1, 0, 0.438456
300.713141, 787, 4, 354, 0, 0, 0.368151
300.725818, 756, 4, 326, 1, 0, 0.444087
300.746016, 358, 2, 200, 2, 0, 0.121257
300.753042, 812, 5, 384, 1, 0, 0.396868
300.758717, 779, 5, 269, 2, 0, 0.400538
300.762102, 672, 2, 201, 0, 0, 0.314308
300.789419, 777, 12, 389, 3, 0, 0.408081
300.799031, 794, 11, 271, 5, 0, 0.362400
301.184086, 831, 3, 304, 2, 1, 0.387596
301.219289, 810, 2, 332, 3, 0, 0.401672
301.240456, 696, 2, 309, 4, 0, 0.444956
301.241874, 846, 3, 289, 4, 0, 0.414348
301.258932, 806, 2, 368, 3, 0, 0.392517
301.271990, 789, 1, 348, 1, 2, 0.423171
301.301353, 821, 2, 319, 3, 2, 0.391607
301.303440, 817, 1, 264, 1, 0, 0.360917
301.317257, 754, 1, 335, 0, 4, 0.426759
301.319707, 840, 0, 323, 1, 0, 0.382774
301.335522, 817, 1, 229, 1, 0, 0.412133
301.350496, 799, 0, 229, 2, 0, 0.410306
301.357536, 809, 0, 388, 1, 0, 0.374112
301.370056, 879, 0, 350, 2, 0, 0.407317
301.377836, 800, 0, 301, 0, 0, 0.373133
301.380479, 830, 0, 310, 0, 2, 0.395485
301.402858, 804, 0, 325, 0, 0, 0.423752
301.415745, 804, 0, 322, 0, 0, 0.316544
301.420750, 681, 0, 364, 0, 2, 0.434279
301.449839, 709, 0, 321, 0, 0, 0.431579
301.451435, 729, 0, 308, 0, 4, 0.418947
301.463806, 685, 0, 473, 1, 0, 0.419040
301.484348, 774, 0, 346, 0, 0, 0.348044
301.503434, 570, 0, 343, 1, 0, 0.456368
301.507353, 771, 0, 234, 0, 2, 0.323997
301.524611, 784, 0, 318, 0, 3, 0.422181
301.538908, 773, 0, 295, 0, 2, 0.428657
301.542985, 730, 0, 239, 1, 0, 0.316807
301.554934, 714, 0, 206, 0, 0, 0.298993
301.561618, 720, 0, 410, 2, 2, 0.435953
301.581257, 639, 1, 258, 1, 7, 0.441679
301.586846, 704, 0, 375, 0, 0, 0.353477
301.606669, 748, 0, 238, 0, 0, 0.315903
301.606920, 420, 1, 127, 0, 0, 0.086576
301.615238, 820, 3, 393, 0, 0, 0.378108
301.619620, 712, 1, 378, 0, 0, 0.441468
301.633921, 897, 4, 361, 0, 0, 0.388486
301.644778, 836, 2, 336, 1, 0, 0.408116
301.648755, 359, 0, 146, 0, 0, 0.001669
301.650542, 819, 1, 340, 0, 3, 0.431035
301.684094, 806, 3, 346, 0, 0, 0.342480
301.691192, 780, 3, 344, 1, 0, 0.416393
301.704130, 811, 2, 368, 0, 0, 0.368256
301.712863, 843, 6, 245, 3, 0, 0.413616
301.716937, 364, 3, 141, 0, 0, 0.011422
301.721499, 795, 2, 337, 2, 0, 0.420015
301.735361, 876, 1, 328, 0, 0, 0.395019
301.745862, 781, 6, 309, 0, 0, 0.378706
301.757637, 862, 12, 326, 3, 0, 0.406996
301.762719, 749, 15, 314, 4, 0, 0.436146
301.790637, 731, 8, 202, 1, 0, 0.348069
301.793142, 569, 7, 150, 5, 1, 0.297130
301.809151, 693, 8, 171, 0, 0, 0.277199
302.197904, 806, 2, 337, 0, 0, 0.378917
302.215776, 863, 2, 269, 3, 0, 0.413505
302.227624, 663, 3, 404, 3, 0, 0.453615
302.243674, 816, 7, 406, 4, 0, 0.406912
302.250893, 600, 3, 206, 2, 0, 0.207365
302.254349, 646, 1, 265, 3, 0, 0.250028
302.264844, 692, 2, 324, 1, 0, 0.433613
302.268979, 767, 2, 282, 2, 0, 0.433047
302.275137, 816, 2, 355, 2, 0, 0.401990
302.293211, 882, 2, 296, 0, 0, 0.393321
302.304093, 383, 0, 144, 1, 0, 0.096593
302.306974, 861, 0, 266, 1, 0, 0.386657
302.323182, 823, 1, 324, 1, 0, 0.379434
302.336477, 792, 0, 272, 1, 0, 0.436602
302.341126, 722, 2, 345, 2, 0, 0.444177
302.358475, 804, 0, 310, 1, 4, 0.382330
302.371761, 841, 0, 246, 0, 0, 0.398260
302.373930, 751, 0, 287, 0, 0, 0.333484
302.394745, 667, 0, 418, 0, 0, 0.434222
302.421224, 830, 0, 363, 1, 0, 0.410616
302.426748, 595, 1, 344, 2, 2, 0.449519
302.435121, 792, 0, 363, 0, 0, 0.416465
302.448625, 820, 0, 397, 0, 0, 0.371931
302.461781, 717, 0, 379, 0, 0, 0.442693
302.470458, 762, 0, 398, 1, 0, 0.438568
302.478543, 848, 0, 379, 0, 0, 0.406611
302.484915, 358, 0, 131, 0, 0, 0.024440
302.493050, 793, 0, 292, 0, 0, 0.350001
302.510068, 841, 0, 352, 0, 0, 0.414758
302.525721, 777, 0, 306, 0, 3, 0.431204
302.540534, 710, 0, 354, 0, 0, 0.424428
302.549509, 816, 0, 303, 0, 0, 0.371231
302.562057, 614, 2, 260, 1, 0, 0.259875
302.569474, 795, 0, 340, 0, 0, 0.388263
302.583062, 769, 1, 370, 0, 0, 0.423929
302.601168, 688, 0, 266, 0, 0, 0.453759
302.618219, 786, 3, 336, 1, 0, 0.409863
302.622886, 787, 0, 436, 0, 0, 0.397530
302.642214, 832, 2, 346, 0, 0, 0.420683
302.655052, 766, 1, 334, 2, 0, 0.426374
302.655535, 852, 2, 417, 1, 0, 0.412913
302.676098, 862, 2, 322, 1, 0, 0.406102
302.688254, 764, 0, 341, 0, 0, 0.432417
302.694673, 813, 4, 255, 1, 0, 0.311165
302.700288, 723, 2, 198, 2, 0, 0.268390
302.710139, 847, 4, 254, 2, 0, 0.366481
302.720501, 779, 3, 303, 1, 0, 0.422109
302.730634, 713, 12, 334, 4, 0, 0.294397
302.737676, 782, 9, 287, 3, 0, 0.339282
302.761879, 648, 13, 212, 1, 0, 0.276946
302.771738, 882, 6, 357, 2, 0, 0.423033
302.778982, 789, 4, 424, 1, 0, 0.395943
302.787680, 563, 9, 234, 0, 1, 0.238251
302.792361, 910, 15, 291, 4, 0, 0.400008
302.805757, 896, 10, 378, 4, 0, 0.383813
303.194665, 788, 3, 401, 0, 0, 0.420119
303.218938, 879, 4, 339, 3, 0, 0.398470
303.221154, 834, 1, 351, 1, 0, 0.399952
303.229177, 821, 4, 332, 8, 0, 0.365327
303.241923, 796, 1, 295, 5, 0, 0.361280
303.249627, 805, 4, 319, 3, 0, 0.390186
303.268006, 498, 2, 197, 2, 0, 0.179981
303.277928, 684, 2, 230, 0, 0, 0.305802
303.293546, 806, 1, 305, 3, 0, 0.422566
303.299514, 827, 1, 213, 0, 0, 0.349357
303.307579, 776, 0, 204, 0, 0, 0.423355
303.330546, 890, 1, 293, 2, 0, 0.379920
303.342565, 780, 0, 312, 0, 0, 0.410224
303.350730, 828, 0, 301, 1, 0, 0.348679
303.365168, 824, 0, 336, 1, 0, 0.411591
303.378111, 886, 3, 302, 3, 0, 0.389236
303.381748, 846, 0, 338, 1, 0, 0.391863
303.401226, 750, 1, 344, 5, 0, 0.446501
303.412548, 807, 0, 359, 0, 0, 0.427029
303.425569, 666, 0, 253, 0, 0, 0.305754
303.432156, 796, 0, 380, 0, 0, 0.428611
303.439681, 787, 1, 317, 0, 0, 0.435387
303.454009, 797, 0, 372, 0, 0, 0.376302
303.474558, 683, 0, 299, 0, 0, 0.446904
303.482470, 879, 0, 261, 0, 0, 0.402421
303.490528, 716, 0, 418, 0, 0, 0.433690
303.524434, 693, 0, 352, 0, 0, 0.456467
303.528806, 823, 0, 247, 0, 0, 0.383004
303.534453, 661, 0, 173, 0, 0, 0.258093
303.546931, 730, 0, 264, 0, 0, 0.307046
303.556318, 716, 0, 337, 1, 0, 0.436932
303.560441, 734, 0, 417, 0, 0, 0.438974
303.574204, 644, 0, 273, 0, 0, 0.320434
303.575753, 675, 0, 441, 0, 0, 0.339706
303.588863, 590, 3, 393, 2, 0, 0.447697
303.602074, 843, 0, 410, 2, 0, 0.423498
303.619843, 739, 0, 298, 0, 0, 0.320508
303.626536, 857, 2, 298, 1, 0, 0.424815
303.641961, 668, 1, 259, 2, 0, 0.279529
303.659862, 804, 5, 323, 1, 0, 0.388974
303.662023, 706, 2, 332, 0, 0, 0.439550
303.684135, 651, 1, 315, 2, 0, 0.451156
303.701563, 821, 2, 397, 2, 0, 0.405172
303.715540, 852, 4, 379, 0, 0, 0.436566
303.720221, 787, 4, 377, 0, 0, 0.360155
303.730648, 828, 2, 329, 1, 0, 0.417875
303.736069, 738, 4, 361, 0, 0, 0.429423
303.747666, 842, 11, 290, 1, 0, 0.426975
303.755237, 770, 9, 405, 2, 1, 0.436294
303.787890, 818, 9, 360, 1, 0, 0.411925
303.792112, 805, 8, 300, 1, 0, 0.432923
304.198994, 801, 1, 404, 3, 0, 0.372945
304.211835, 761, 2, 401, 0, 0, 0.361860
304.220375, 784, 1, 253, 1, 0, 0.328091
304.228410, 857, 3, 285, 2, 3, 0.410092
304.235296, 729, 1, 479, 3, 0, 0.432865
304.250697, 806, 3, 449, 3, 2, 0.391387
304.254616, 473, 3, 205, 3, 0, 0.144899
304.259231, 749, 3, 410, 4, 0, 0.441040
304.279375, 811, 3, 312, 2, 0, 0.346500
304.292741, 781, 1, 415, 1, 2, 0.411172
304.295169, 785, 2, 330, 1, 0, 0.431785
304.310578, 641, 0, 377, 2, 0, 0.430413
304.329872, 917, 0, 331, 1, 4, 0.393282
304.341790, 816, 0, 392, 3, 0, 0.418599
304.350330, 818, 2, 382, 1, 0, 0.427166
304.360591, 915, 1, 284, 1, 0, 0.387980
304.376608, 895, 2, 278, 1, 1, 0.406320
304.392395, 836, 0, 345, 0, 0, 0.393110
304.403566, 838, 1, 298, 1, 0, 0.434027
304.410310, 797, 0, 401, 4, 0, 0.425924
304.431461, 780, 0, 330, 0, 4, 0.432196
304.449793, 800, 1, 312, 1, 0, 0.398401
304.459485, 775, 0, 212, 0, 0, 0.313309
304.465938, 794, 0, 279, 1, 2, 0.435736
304.478046, 765, 0, 317, 1, 2, 0.425652
304.481882, 865, 0, 258, 0, 0, 0.378502
304.484482, 803, 0, 390, 0, 3, 0.423086
304.502817, 848, 0, 263, 0, 2, 0.378340
304.531132, 859, 0, 283, 0, 0, 0.396862
304.535621, 887, 0, 374, 2, 0, 0.376870
304.540168, 854, 0, 300, 0, 0, 0.396535
304.550221, 777, 0, 382, 0, 0, 0.380750
304.578750, 728, 0, 405, 0, 0, 0.419803
304.588917, 768, 0, 488, 1, 0, 0.419941
304.594495, 828, 0, 362, 1, 0, 0.405607
304.603821, 808, 2, 305, 0, 0, 0.360534
304.621484, 877, 1, 368, 1, 0, 0.391252
304.625186, 494, 0, 162, 0, 0, 0.187162
304.640568, 575, 0, 312, 0, 0, 0.455129
304.664377, 792, 0, 315, 3, 0, 0.426923
304.675080, 840, 1, 298, 0, 0, 0.419229
304.683231, 853, 1, 219, 0, 0, 0.402181
304.688579, 750, 2, 274, 1, 0, 0.451564
304.693871, 803, 2, 362, 1, 0, 0.429561
304.726603, 855, 4, 316, 2, 0, 0.381331
304.735874, 797, 8, 259, 1, 0, 0.337918
304.745563, 351, 5, 125, 2, 0, 0.001301
304.749534, 768, 7, 307, 2, 2, 0.340695
304.756458, 842, 8, 323, 0, 0, 0.384950
304.773330, 663, 10, 376, 5, 0, 0.451906
304.777725, 758, 11, 403, 2, 0, 0.435357
304.781826, 851, 10, 378, 0, 0, 0.369219
304.785417, 409, 9, 128, 0, 0, 0.008803
304.792149, 756, 6, 406, 0, 0, 0.439271
304.845375, 461, 17, 194, 0, 0, 0.138015
305.181110, 499, 4, 266, 4, 0, 0.253624
305.222871, 793, 5, 317, 4, 0, 0.407405
305.235997, 387, 5, 140, 3, 1, 0.035165
305.238498, 866, 3, 380, 3, 0, 0.392394
305.245952, 689, 2, 323, 1, 0, 0.442040
305.262059, 750, 1, 363, 0, 3, 0.442085
305.267075, 855, 1, 357, 2, 0, 0.391695
305.277727, 841, 2, 301, 2, 0, 0.421441
305.299146, 649, 1, 370, 2, 0, 0.462741
305.310723, 831, 1, 375, 3, 0, 0.416026
305.319121, 899, 1, 287, 2, 0, 0.380239
305.326161, 850, 0, 347, 0, 0, 0.408387
305.338694, 874, 1, 319, 1, 0, 0.362333
305.357109, 824, 0, 371, 0, 0, 0.416185
305.362001, 466, 0, 197, 0, 0, 0.126348
305.376542, 802, 0, 343, 0, 0, 0.419463
305.386594, 814, 0, 361, 1, 0, 0.433036
305.390979, 914, 1, 381, 5, 0, 0.395855
305.401375, 869, 0, 359, 1, 0, 0.400555
305.405966, 805, 2, 308, 1, 4, 0.422196
305.416454, 840, 0, 255, 0, 0, 0.372372
305.424677, 533, 0, 137, 3, 0, 0.210999
305.436980, 507, 0, 192, 0, 0, 0.212646
305.445401, 822, 0, 367, 1, 0, 0.376496
305.463044, 794, 0, 440, 0, 0, 0.410746
305.469378, 698, 0, 353, 1, 0, 0.436689
305.491010, 811, 0, 486, 0, 0, 0.412900
305.501123, 785, 0, 349, 2, 0, 0.405159
305.508514, 797, 0, 456, 1, 0, 0.425934
