100.025537, 130, 25, 40, 0, 12, 0.457006
100.068593, 120, 24, 37, 0, 4, 0.434992
100.088506, 136, 21, 44, 0, 11, 0.359719
100.112750, 108, 23, 23, 0, 15, 0.447835
100.160586, 124, 21, 25, 0, 14, 0.407081
100.192329, 150, 27, 40, 0, 12, 0.414478
100.254825, 157, 31, 29, 0, 5, 0.433200
100.275660, 97, 33, 29, 0, 0, 0.208753
100.283590, 149, 29, 45, 0, 8, 0.425059
100.361872, 122, 26, 40, 0, 14, 0.437314
100.398071, 139, 30, 19, 3, 13, 0.428611
100.427801, 140, 28, 34, 0, 14, 0.374412
100.478740, 123, 24, 41, 0, 3, 0.439361
100.544701, 140, 21, 36, 0, 14, 0.387168
100.561167, 147, 25, 19, 0, 8, 0.343514
100.569679, 82, 26, 10, 0, 5, 0.027194
100.584625, 99, 21, 40, 0, 15, 0.469100
100.611767, 158, 30, 48, 0, 19, 0.390081
100.662536, 135, 36, 16, 0, 17, 0.372303
100.684921, 89, 34, 19, 0, 3, 0.036979
100.722123, 139, 28, 34, 0, 14, 0.441432
100.736333, 131, 31, 25, 0, 22, 0.435264
100.812927, 126, 27, 31, 0, 14, 0.409748
100.832497, 137, 31, 30, 0, 15, 0.387402
100.861872, 86, 28, 17, 0, 7, 0.109634
100.879681, 133, 26, 23, 0, 11, 0.395467
100.906915, 144, 25, 26, 1, 10, 0.402863
100.935315, 150, 25, 44, 0, 21, 0.363640
100.954908, 104, 30, 39, 0, 12, 0.223585
100.999939, 126, 23, 29, 0, 10, 0.461893
101.044187, 139, 31, 24, 0, 5, 0.425083
101.085932, 140, 27, 37, 0, 26, 0.355520
101.105229, 125, 28, 23, 0, 20, 0.421905
101.138293, 90, 29, 11, 0, 17, 0.024232
101.176807, 148, 30, 36, 1, 14, 0.432011
101.213274, 116, 25, 61, 0, 3, 0.406275
101.255974, 112, 23, 37, 0, 17, 0.454370
101.293105, 127, 29, 29, 0, 8, 0.467739
101.333966, 110, 25, 26, 0, 12, 0.286246
101.386919, 142, 23, 28, 0, 5, 0.443677
101.605151, 120, 28, 31, 0, 16, 0.336091
101.704132, 98, 30, 47, 0, 11, 0.282169
101.720968, 102, 22, 50, 0, 23, 0.460155
101.734335, 155, 27, 50, 2, 20, 0.392424
101.766965, 144, 30, 62, 0, 13, 0.420509
101.825453, 146, 25, 48, 0, 15, 0.361228
101.855503, 111, 35, 26, 0, 19, 0.169060
101.876028, 139, 24, 40, 0, 8, 0.415572
101.897096, 127, 30, 25, 2, 13, 0.308529
101.946606, 135, 26, 30, 0, 14, 0.442373
101.960056, 109, 25, 20, 0, 13, 0.461128
102.007028, 142, 31, 45, 0, 12, 0.425213
102.079008, 144, 27, 42, 0, 10, 0.400313
102.102184, 135, 23, 30, 1, 4, 0.427859
102.117142, 146, 28, 29, 0, 25, 0.375251
102.167480, 130, 22, 37, 0, 6, 0.454066
102.195550, 151, 24, 34, 1, 3, 0.362345
102.237519, 140, 22, 37, 0, 10, 0.433578
102.280761, 155, 30, 56, 0, 27, 0.423555
102.321067, 130, 24, 23, 0, 9, 0.293802
102.355585, 108, 29, 42, 0, 9, 0.223205
102.415269, 132, 23, 55, 0, 10, 0.431840
102.432020, 154, 32, 33, 0, 9, 0.411576
102.485454, 130, 27, 37, 2, 8, 0.445356
102.507314, 134, 28, 41, 0, 6, 0.328479
102.544499, 144, 19, 24, 0, 11, 0.420239
102.576279, 152, 23, 58, 0, 12, 0.433024
102.600066, 146, 36, 29, 0, 18, 0.423555
102.619386, 154, 34, 40, 0, 8, 0.402511
102.699906, 144, 34, 26, 0, 12, 0.363120
102.706581, 165, 34, 40, 0, 18, 0.396874
102.755395, 130, 28, 37, 0, 15, 0.379363
102.788351, 148, 30, 24, 0, 6, 0.429829
102.790279, 137, 23, 48, 0, 21, 0.427550
102.842994, 151, 32, 64, 0, 9, 0.372867
102.851821, 140, 29, 20, 0, 17, 0.306325
102.897510, 138, 29, 49, 0, 18, 0.416272
102.958984, 150, 28, 28, 0, 15, 0.374989
103.010030, 168, 31, 29, 0, 11, 0.361549
103.030873, 139, 27, 47, 0, 15, 0.437689
103.067458, 149, 27, 31, 2, 18, 0.420226
103.097584, 151, 29, 34, 0, 16, 0.396458
103.170410, 142, 27, 30, 0, 21, 0.455253
103.194008, 158, 32, 43, 0, 11, 0.417906
103.244213, 134, 30, 34, 0, 21, 0.442597
103.274407, 158, 26, 16, 0, 9, 0.420893
103.326804, 95, 28, 27, 0, 17, 0.247543
103.342308, 126, 19, 33, 0, 14, 0.434422
103.360855, 164, 27, 43, 2, 18, 0.362909
103.410732, 149, 31, 45, 0, 5, 0.435424
103.450899, 116, 26, 25, 0, 25, 0.454320
103.478722, 132, 30, 42, 0, 13, 0.388111
