1100.002467, 3911, 0, 2480625, 0, 6296, 0.000000
1100.026790, 3798, 0, 2480625, 0, 6296, 0.000000
1100.032918, 3719, 0, 2480625, 0, 6296, 0.000000
1100.038148, 3726, 0, 2480625, 0, 6296, 0.000000
1100.043749, 3688, 0, 2480625, 0, 6296, 0.000000
1100.053579, 3633, 0, 2480625, 0, 6296, 0.000000
1100.072734, 3684, 0, 2480625, 0, 6296, 0.000000
1100.080216, 3778, 0, 2480625, 0, 6296, 0.000000
1100.092548, 3814, 0, 2480625, 0, 6296, 0.000000
1100.099105, 3718, 0, 2480625, 0, 6296, 0.000000
1100.103627, 3680, 0, 2480625, 0, 6296, 0.000000
1100.124918, 3723, 0, 2480625, 0, 6296, 0.000000
1100.131678, 3603, 0, 2480625, 0, 6296, 0.000000
1100.149793, 3701, 0, 2480625, 0, 6296, 0.000000
1100.155859, 3742, 0, 2480625, 0, 6296, 0.000000
1100.160773, 3777, 0, 2480625, 0, 6296, 0.000000
1100.174002, 3699, 0, 2480625, 0, 6296, 0.000000
1100.179723, 3623, 0, 2480625, 0, 6296, 0.000000
1100.184941, 3720, 0, 2480625, 0, 6296, 0.000000
1100.190821, 3761, 0, 2480625, 0, 6296, 0.000000
1100.208221, 3789, 0, 2480625, 0, 6296, 0.000000
1100.216687, 3766, 0, 2480625, 0, 6296, 0.000000
1100.224649, 3763, 0, 2480625, 0, 6296, 0.000000
1100.239547, 3783, 0, 2480625, 0, 6296, 0.000000
1100.248071, 3738, 0, 2480625, 0, 6296, 0.000000
1100.250153, 3430, 0, 2480625, 0, 6296, 0.000000
1100.253898, 3633, 0, 2480625, 0, 6296, 0.000000
1100.262644, 3865, 0, 2480625, 0, 6296, 0.000000
1100.267094, 3585, 0, 2480625, 0, 6296, 0.000000
1100.284190, 3788, 0, 2480625, 0, 6296, 0.000000
1100.289546, 3768, 0, 2480625, 0, 6296, 0.000000
1100.305614, 3732, 0, 2480625, 0, 6296, 0.000000
1100.308297, 3627, 0, 2480625, 0, 6296, 0.000000
1100.314781, 3832, 0, 2480625, 0, 6296, 0.000000
1100.331559, 3725, 0, 2480625, 0, 6296, 0.000000
1100.338283, 3583, 0, 2480625, 0, 6296, 0.000000
1100.341886, 3768, 0, 2480625, 0, 6296, 0.000000
1100.355995, 3914, 0, 2480625, 0, 6296, 0.000000
1100.369676, 3674, 0, 2480625, 0, 6296, 0.000000
1100.382429, 3827, 0, 2480625, 0, 6296, 0.000000
