1000.000230, 3048, 0, 465, 0, 0
1000.013110, 3151, 0, 424, 0, 0
1000.025604, 3088, 1, 576, 1, 0
1000.032295, 3046, 1, 455, 0, 0
1000.045243, 2997, 1, 416, 0, 0
1000.057361, 3091, 1, 514, 1, 0
1000.061786, 3138, 0, 485, 0, 0
1000.077962, 3115, 1, 469, 5, 0
1000.085900, 3062, 0, 432, 3, 0
1000.102809, 3165, 1, 501, 0, 0
1000.115781, 3145, 0, 418, 1, 0
1000.126129, 3164, 0, 531, 0, 0
1000.137747, 3158, 0, 435, 1, 0
1000.139871, 3144, 2, 492, 2, 2
1000.150683, 3172, 0, 437, 0, 0
1000.157779, 3141, 0, 454, 1, 0
1000.175999, 3052, 0, 405, 0, 0
1000.188097, 3055, 1, 421, 1, 0
1000.189781, 3127, 0, 579, 3, 0
1000.201296, 3127, 1, 436, 0, 0
1000.214059, 3041, 0, 423, 1, 0
1000.225331, 3001, 1, 446, 0, 0
1000.234660, 3093, 0, 440, 0, 0
1000.250508, 3104, 1, 434, 0, 0
1000.256314, 3128, 0, 454, 1, 0
1000.278959, 3168, 0, 519, 0, 0
1000.282511, 3118, 0, 515, 1, 0
1000.292370, 3103, 0, 391, 5, 0
1000.305364, 3137, 1, 438, 1, 0
1000.312086, 3161, 0, 454, 0, 0
1000.312642, 3152, 0, 435, 1, 0
1000.327677, 2823, 1, 503, 1, 0
1000.337086, 3042, 0, 539, 0, 0
1000.346895, 3112, 1, 464, 4, 0
1000.354947, 3067, 0, 511, 0, 0
1000.371330, 3102, 0, 426, 1, 0
1000.379791, 3047, 0, 504, 0, 0
1000.394134, 3065, 0, 447, 1, 0
1000.398141, 3029, 1, 417, 5, 0
1000.404745, 3128, 0, 477, 0, 0
1000.410020, 3035, 0, 474, 0, 0
1000.420047, 2781, 0, 363, 1, 0
1000.424076, 3132, 1, 493, 2, 0
1000.445580, 3103, 0, 499, 1, 0
1000.454232, 3175, 0, 507, 0, 0
1000.459905, 3082, 0, 529, 1, 0
1000.463170, 2984, 0, 559, 2, 0
1000.486672, 3074, 0, 437, 3, 0
1000.487778, 2974, 1, 609, 2, 0
1000.500659, 3013, 2, 465, 2, 0
1000.509219, 3056, 0, 485, 1, 0
1000.520651, 2971, 0, 482, 1, 0
1000.540050, 3108, 0, 524, 2, 0
1000.554601, 3109, 0, 530, 0, 0
1000.562897, 3171, 0, 410, 2, 0
1000.572589, 3156, 0, 504, 1, 0
1000.586140, 3274, 0, 433, 1, 0
1000.589539, 2949, 0, 360, 0, 0
1000.595233, 3123, 0, 440, 0, 0
1000.609763, 3022, 1, 447, 1, 0
1000.632257, 3143, 1, 558, 1, 0
1000.643359, 3079, 2, 464, 1, 0
1000.651793, 3133, 1, 471, 0, 0
1000.662616, 3019, 0, 418, 0, 0
1000.676680, 3168, 0, 511, 2, 0
1000.683747, 3081, 0, 400, 0, 0
1000.688661, 3170, 1, 426, 0, 0
1000.693251, 3074, 0, 480, 1, 0
1000.702961, 3126, 0, 504, 0, 0
1000.711193, 3197, 1, 454, 0, 0
1000.714819, 3093, 1, 457, 1, 0
1000.732013, 3082, 0, 509, 0, 0
1000.743235, 3108, 1, 425, 0, 0
1000.759531, 3124, 1, 482, 0, 0
1000.771359, 3154, 1, 471, 0, 0
1000.774915, 3115, 0, 408, 0, 0
1000.794105, 3189, 0, 443, 2, 0
1000.796987, 3137, 0, 479, 0, 0
1000.816408, 3076, 1, 488, 0, 0
1000.818844, 3195, 0, 517, 1, 0
1000.824493, 3098, 2, 543, 2, 2
1000.833129, 3135, 1, 429, 2, 0
1000.856492, 3164, 2, 393, 0, 2
1000.862365, 3158, 0, 532, 1, 0
1000.872683, 3137, 1, 473, 1, 0
1000.876810, 3108, 0, 401, 2, 0
1000.893613, 3085, 0, 385, 0, 0
1000.896885, 3194, 0, 475, 1, 0
1000.912787, 3081, 2, 469, 1, 0
1000.915484, 3160, 1, 451, 0, 0
1000.939012, 3194, 1, 500, 0, 0
1000.944645, 3086, 0, 582, 1, 0
1000.956397, 3156, 0, 532, 0, 2
1000.962230, 3039, 0, 400, 0, 0
1000.973973, 3061, 0, 400, 4, 0
1000.983196, 2974, 0, 498, 1, 0
1000.987146, 3104, 1, 467, 2, 0
1001.003139, 3146, 1, 324, 0, 0
1001.018882, 3148, 1, 504, 0, 0
1001.022893, 3149, 1, 387, 1, 0
1001.032664, 3062, 2, 438, 1, 0
1001.039954, 3176, 2, 543, 2, 0
1001.052138, 2963, 0, 494, 0, 0
1001.065256, 3035, 2, 446, 1, 0
1001.080400, 3196, 1, 409, 0, 0
1001.080646, 3093, 0, 401, 0, 0
1001.092154, 3092, 1, 623, 0, 0
1001.112535, 3114, 1, 475, 1, 0
1001.115854, 3106, 1, 421, 0, 0
1001.130815, 3023, 0, 400, 1, 0
1001.137048, 2946, 0, 487, 1, 0
1001.151628, 2974, 1, 538, 0, 0
1001.159277, 3055, 2, 491, 2, 0
1001.173127, 2973, 1, 429, 0, 0
1001.178202, 3215, 1, 416, 2, 0
1001.196159, 3021, 2, 511, 0, 0
1001.200498, 3120, 0, 454, 3, 0
1001.217053, 3112, 2, 406, 1, 0
1001.229315, 3118, 1, 484, 1, 0
1001.244352, 3018, 1, 455, 0, 0
1001.253068, 3056, 0, 510, 3, 0
1001.257208, 3104, 1, 500, 1, 0
1001.262597, 3042, 0, 462, 1, 0
1001.281106, 3138, 2, 565, 1, 0
1001.282408, 3238, 0, 421, 0, 0
1001.290436, 3117, 0, 451, 0, 0
1001.296774, 3180, 0, 442, 1, 0
1001.310312, 3095, 0, 472, 0, 0
1001.321102, 3076, 0, 476, 0, 0
1001.324292, 3144, 2, 464, 1, 0
1001.337905, 3101, 0, 527, 0, 0
1001.354556, 3160, 1, 460, 1, 0
1001.359085, 3014, 1, 487, 0, 0
1001.368359, 3143, 0, 567, 0, 0
1001.389377, 3066, 0, 429, 3, 0
1001.397942, 3010, 2, 508, 1, 0
1001.401201, 3060, 2, 425, 1, 0
1001.415039, 3145, 2, 436, 2, 0
1001.431730, 3190, 0, 527, 1, 0
1001.435653, 3085, 1, 327, 0, 0
1001.448982, 3015, 1, 418, 1, 0
1001.464645, 3161, 0, 483, 1, 0
1001.474886, 3090, 2, 476, 3, 0
1001.481523, 3145, 1, 461, 1, 0
1001.490172, 3176, 1, 479, 0, 0
1001.495444, 3136, 0, 442, 1, 0
1001.502215, 3165, 2, 396, 2, 0
1001.517289, 3177, 0, 497, 0, 0
1001.530110, 3206, 0, 498, 0, 0
1001.541382, 3157, 0, 460, 1, 0
1001.549467, 3088, 1, 364, 0, 0
1001.563502, 3129, 0, 373, 2, 0
1001.578677, 3186, 1, 613, 0, 0
1001.583583, 3113, 2, 421, 0, 0
1001.591976, 3092, 2, 481, 1, 0
1001.607028, 3149, 2, 434, 0, 0
1001.612351, 3018, 3, 382, 1, 0
1001.614918, 3135, 1, 396, 2, 0
1001.632871, 3043, 1, 489, 0, 0
1001.639739, 3141, 0, 507, 0, 0
1001.646519, 3177, 1, 444, 0, 0
1001.661185, 3062, 1, 448, 1, 0
1001.672955, 3055, 2, 479, 1, 0
1001.681477, 3133, 2, 505, 1, 0
1001.692499, 3098, 1, 590, 0, 0
1001.705520, 3002, 0, 427, 2, 0
1001.710001, 3224, 0, 455, 1, 0
1001.720695, 3119, 0, 566, 0, 0
1001.724084, 3113, 1, 549, 1, 0
1001.734141, 3148, 1, 523, 2, 0
1001.742844, 3248, 2, 508, 3, 0
1001.753818, 3194, 1, 454, 0, 0
1001.767444, 3097, 1, 430, 1, 0
1001.774903, 3025, 0, 403, 1, 0
1001.779835, 3056, 0, 522, 2, 0
1001.792470, 3163, 2, 517, 1, 0
1001.805545, 3149, 0, 405, 1, 0
1001.814340, 3064, 1, 414, 0, 0
1001.818934, 3173, 1, 580, 0, 0
1001.822744, 3104, 1, 553, 0, 0
1001.846426, 3125, 1, 434, 1, 0
1001.860697, 3094, 0, 461, 2, 0
1001.863314, 3089, 0, 411, 0, 0
1001.876587, 3077, 1, 462, 0, 0
1001.890636, 3167, 0, 534, 0, 0
1001.901910, 3125, 0, 484, 1, 0
1001.917393, 3070, 0, 452, 0, 0
1001.938804, 3091, 0, 489, 0, 0
1001.942335, 3142, 0, 376, 2, 0
1001.949870, 3086, 1, 515, 0, 0
1001.960406, 3100, 1, 467, 0, 0
1001.967483, 3084, 1, 453, 2, 0
1001.974907, 3124, 1, 530, 0, 0
1001.986901, 2942, 1, 529, 1, 0
1002.003193, 3094, 0, 461, 1, 0
1002.006364, 3150, 3, 479, 3, 0
1002.011220, 2852, 1, 441, 0, 0
1002.025090, 3050, 2, 551, 3, 0
1002.031754, 3146, 0, 403, 0, 0
1002.047612, 3117, 0, 499, 1, 0
1002.054898, 3128, 0, 461, 1, 0
1002.070440, 3035, 0, 427, 0, 0
1002.087624, 2997, 0, 522, 0, 0
1002.097716, 3081, 1, 494, 0, 0
1002.107431, 3056, 1, 405, 0, 0
1002.111354, 3056, 1, 488, 2, 0
1002.120016, 3234, 0, 427, 0, 0
1002.134958, 2952, 0, 411, 1, 0
1002.144094, 3149, 1, 548, 0, 0
1002.153512, 2911, 0, 392, 0, 0
1002.155527, 3121, 1, 438, 2, 0
1002.178384, 3004, 0, 475, 1, 0
1002.183001, 3154, 0, 434, 0, 0
1002.188480, 3122, 1, 438, 1, 0
1002.205089, 2912, 3, 427, 2, 0
1002.212681, 3065, 2, 436, 2, 0
1002.219793, 3164, 2, 471, 1, 0
1002.223994, 3216, 2, 434, 3, 0
1002.231345, 3174, 1, 458, 1, 0
1002.255148, 3125, 0, 585, 1, 0
1002.261032, 3185, 1, 489, 3, 0
1002.265061, 3076, 0, 403, 0, 0
1002.272995, 3159, 2, 469, 2, 0
1002.285096, 3052, 1, 468, 1, 0
1002.293552, 3143, 0, 512, 0, 0
1002.302736, 3136, 0, 451, 0, 0
1002.314825, 3128, 0, 454, 1, 0
1002.329516, 3152, 2, 474, 2, 0
1002.337142, 3098, 1, 417, 0, 0
1002.350858, 3173, 1, 417, 1, 0
1002.365031, 3089, 0, 445, 0, 0
1002.370174, 3083, 1, 484, 1, 0
1002.381510, 3178, 0, 431, 1, 0
1002.386120, 3162, 1, 417, 1, 0
1002.400589, 3194, 1, 529, 0, 0
1002.418373, 3067, 0, 368, 1, 0
1002.431490, 3144, 1, 524, 0, 0
1002.440115, 3240, 0, 483, 0, 0
1002.450453, 3041, 2, 478, 1, 0
1002.462627, 3124, 0, 402, 0, 0
1002.472865, 3087, 1, 507, 0, 0
1002.481254, 3125, 0, 513, 2, 0
1002.488395, 3173, 1, 463, 2, 0
1002.500609, 3029, 1, 486, 0, 0
1002.505218, 3081, 1, 428, 0, 0
1002.511674, 3059, 0, 360, 1, 0
1002.526213, 3151, 0, 406, 0, 0
1002.532107, 3117, 1, 457, 0, 0
1002.545074, 3031, 0, 450, 0, 0
1002.552506, 3112, 1, 563, 1, 0
1002.564670, 3140, 0, 368, 0, 0
1002.575970, 3112, 0, 413, 0, 0
1002.584870, 3033, 2, 391, 1, 0
1002.603709, 3185, 1, 409, 1, 0
1002.620401, 3183, 1, 523, 0, 0
1002.628577, 3056, 2, 483, 3, 0
1002.633355, 3146, 1, 484, 1, 0
1002.636359, 3174, 1, 499, 0, 0
1002.646011, 3185, 4, 471, 2, 0
1002.652184, 3164, 1, 495, 2, 0
1002.672285, 3119, 1, 419, 1, 0
1002.690046, 3045, 1, 473, 0, 0
1002.690222, 3069, 2, 432, 1, 0
1002.697243, 3331, 0, 553, 0, 0
1002.710648, 3111, 1, 425, 0, 0
1002.719759, 3206, 0, 447, 2, 0
1002.725718, 3152, 1, 453, 0, 0
1002.755622, 3134, 2, 358, 1, 0
1002.759108, 3161, 1, 409, 1, 0
1002.769703, 3035, 1, 524, 1, 0
1002.777949, 3244, 2, 399, 0, 0
1002.789387, 3089, 2, 486, 4, 0
1002.800284, 3017, 3, 618, 2, 0
1002.817820, 3000, 0, 590, 1, 0
