1000.000230, 3170, 0, 2050624, 0, 5724, 0.000000
1000.013110, 3214, 0, 2050624, 0, 5724, 0.000000
1000.025604, 3109, 0, 2050624, 0, 5724, 0.000000
1000.032295, 3044, 0, 2050624, 0, 5724, 0.000000
1000.045243, 3017, 0, 2050624, 0, 5724, 0.000000
1000.057361, 3059, 0, 2050624, 0, 5724, 0.000000
1000.061786, 3139, 0, 2050624, 0, 5724, 0.000000
1000.077962, 3081, 0, 2050624, 0, 5724, 0.000000
1000.085900, 3057, 0, 2050624, 0, 5724, 0.000000
1000.102809, 3172, 0, 2050624, 0, 5724, 0.000000
1000.115781, 3112, 0, 2050624, 0, 5724, 0.000000
1000.126129, 3140, 0, 2050624, 0, 5724, 0.000000
1000.137747, 3188, 0, 2050624, 0, 5724, 0.000000
1000.139871, 3179, 0, 2050624, 0, 5724, 0.000000
1000.150683, 3168, 0, 2050624, 0, 5724, 0.000000
1000.157779, 3148, 0, 2050624, 0, 5724, 0.000000
1000.175999, 3091, 0, 2050624, 0, 5724, 0.000000
1000.188097, 3114, 0, 2050624, 0, 5724, 0.000000
1000.189781, 3142, 0, 2050624, 0, 5724, 0.000000
1000.201296, 3217, 0, 2050624, 0, 5724, 0.000000
1000.214059, 3098, 0, 2050624, 0, 5724, 0.000000
1000.225331, 3049, 0, 2050624, 0, 5724, 0.000000
1000.234660, 3119, 0, 2050624, 0, 5724, 0.000000
1000.250508, 3106, 0, 2050624, 0, 5724, 0.000000
1000.256314, 3133, 0, 2050624, 0, 5724, 0.000000
1000.278959, 3152, 0, 2050624, 0, 5724, 0.000000
1000.282511, 3056, 0, 2050624, 0, 5724, 0.000000
1000.292370, 3077, 0, 2050624, 0, 5724, 0.000000
1000.305364, 3123, 0, 2050624, 0, 5724, 0.000000
1000.312086, 3193, 0, 2050624, 0, 5724, 0.000000
1000.312642, 3153, 0, 2050624, 0, 5724, 0.000000
1000.327677, 2812, 0, 2050624, 0, 5724, 0.000000
1000.337086, 3020, 0, 2050624, 0, 5724, 0.000000
1000.346895, 3093, 0, 2050624, 0, 5724, 0.000000
1000.354947, 3062, 0, 2050624, 0, 5724, 0.000000
1000.371330, 3140, 0, 2050624, 0, 5724, 0.000000
1000.379791, 3079, 0, 2050624, 0, 5724, 0.000000
1000.394134, 3120, 0, 2050624, 0, 5724, 0.000000
1000.398141, 3117, 0, 2050624, 0, 5724, 0.000000
1000.404745, 3235, 0, 2053489, 0, 5728, 0.000000
1000.410020, 3110, 0, 2053489, 0, 5728, 0.000000
1000.420047, 2815, 0, 2053489, 0, 5728, 0.000000
1000.424076, 3143, 0, 2053489, 0, 5728, 0.000000
1000.445580, 3103, 0, 2053489, 0, 5728, 0.000000
1000.454232, 3153, 0, 2053489, 0, 5728, 0.000000
1000.459905, 3070, 0, 2053489, 0, 5728, 0.000000
1000.463170, 2999, 0, 2053489, 0, 5728, 0.000000
1000.486672, 3078, 0, 2053489, 0, 5728, 0.000000
1000.487778, 2961, 0, 2053489, 0, 5728, 0.000000
1000.500659, 2986, 0, 2053489, 0, 5728, 0.000000
1000.509219, 3020, 0, 2053489, 0, 5728, 0.000000
1000.520652, 2942, 0, 2053489, 0, 5728, 0.000000
1000.540050, 3096, 0, 2053489, 0, 5728, 0.000000
1000.554601, 3110, 0, 2053489, 0, 5728, 0.000000
1000.562898, 3174, 0, 2053489, 0, 5728, 0.000000
1000.572589, 3161, 0, 2053489, 0, 5728, 0.000000
1000.586140, 3303, 0, 2053489, 0, 5728, 0.000000
1000.589539, 3012, 0, 2053489, 0, 5728, 0.000000
1000.595233, 3192, 0, 2053489, 0, 5728, 0.000000
1000.609764, 3242, 0, 2053489, 0, 5728, 0.000000
1000.632257, 3150, 0, 2053489, 0, 5728, 0.000000
1000.643359, 3076, 0, 2053489, 0, 5728, 0.000000
1000.651794, 3138, 0, 2053489, 0, 5728, 0.000000
1000.662616, 3025, 0, 2053489, 0, 5728, 0.000000
1000.676680, 3125, 0, 2053489, 0, 5728, 0.000000
