1.000000,3.141593,39,14,92,0
1.000000,2.094395,36,10,65,0
1.000000,1.570796,39,4,29,0
1.000000,1.256637,42,6,24,0
1.000000,1.047198,42,6,16,0
1.000000,0.897598,41,3,5,0
1.000000,0.785398,40,2,8,0
1.000000,0.698132,41,2,14,0
1.000000,0.628319,42,3,10,0
1.000000,0.523599,41,2,3,0
1.000000,0.448799,40,2,6,0
1.000000,0.392699,41,2,3,0
1.000000,0.349066,40,1,0,0
1.000000,0.314159,40,0,0,0
1.000000,0.241661,42,2,0,0
1.000000,0.196350,42,0,0,0
1.000000,0.165347,42,0,0,0
1.000000,0.142800,42,0,0,0
1.000000,0.125664,42,0,0,0
1.000000,0.104720,42,0,0,0
1.000000,0.089760,42,0,0,0
1.000000,0.078540,41,0,0,0
1.000000,0.069813,41,0,0,0
1.000000,0.062832,41,0,0,0
1.000000,0.052360,41,0,0,0
1.000000,0.044880,41,0,0,0
1.000000,0.039270,41,0,0,0
