700.000603, 3955, 0, 1507, 0, 2, 0.325798
700.001383, 4051, 0, 1702, 2, 3, 0.421209
700.004912, 4201, 0, 1992, 2, 2, 0.405748
700.008719, 4089, 0, 1975, 2, 3, 0.406886
700.018070, 3780, 0, 1723, 2, 3, 0.435475
700.021296, 3770, 0, 1756, 4, 0, 0.433202
700.024436, 3639, 0, 1877, 2, 2, 0.444218
700.032048, 4238, 0, 1924, 2, 3, 0.414265
700.037821, 3019, 0, 1750, 0, 2, 0.454369
700.044095, 3912, 0, 1717, 2, 3, 0.425671
700.054344, 4174, 0, 1771, 0, 0, 0.420416
700.055309, 4249, 0, 1758, 0, 3, 0.383390
700.060479, 4088, 0, 1895, 6, 4, 0.398620
700.064791, 4185, 0, 1939, 2, 0, 0.408669
700.068919, 3786, 0, 1676, 2, 2, 0.440723
700.074418, 4084, 0, 1882, 2, 0, 0.374906
700.080297, 4173, 2, 1619, 0, 2, 0.405888
700.084522, 3071, 1, 1204, 6, 0, 0.271162
700.090716, 3519, 0, 1972, 0, 0, 0.431194
700.097742, 4266, 0, 1386, 0, 0, 0.365660
700.106203, 4329, 0, 1596, 0, 0, 0.363580
700.107418, 4255, 0, 2070, 3, 3, 0.411534
700.111874, 4363, 0, 1571, 0, 0, 0.377811
700.119620, 4142, 0, 1723, 0, 3, 0.402344
700.125491, 4089, 0, 1802, 0, 0, 0.360750
700.126613, 4008, 0, 1582, 3, 3, 0.424384
700.132488, 3869, 0, 1826, 4, 0, 0.427902
700.138408, 3691, 0, 2148, 2, 3, 0.430685
700.141353, 4272, 0, 1825, 2, 4, 0.403705
700.146161, 4020, 0, 1699, 0, 0, 0.376460
700.153087, 4003, 0, 1333, 2, 0, 0.328372
700.156266, 4149, 0, 1996, 2, 0, 0.376825
700.162386, 3730, 1, 1645, 2, 0, 0.433653
700.164054, 4166, 0, 1645, 0, 0, 0.372972
700.168414, 3853, 0, 1412, 2, 0, 0.302667
700.176137, 4053, 0, 1736, 0, 0, 0.399981
700.178154, 3844, 0, 1599, 2, 0, 0.339954
700.180291, 3905, 1, 2018, 2, 0, 0.427369
700.184275, 3735, 0, 1487, 4, 0, 0.438671
700.195388, 3576, 0, 1039, 2, 0, 0.267355
700.198081, 4352, 0, 1512, 2, 2, 0.400036
700.206683, 3802, 0, 1224, 2, 0, 0.301672
700.211103, 3932, 0, 1967, 2, 3, 0.417051
700.214901, 3863, 0, 1784, 4, 0, 0.427723
700.218406, 4148, 0, 2034, 2, 0, 0.404910
700.222791, 4095, 0, 1636, 0, 0, 0.418980
700.226131, 4220, 0, 1538, 2, 2, 0.388624
700.243470, 4257, 0, 1476, 2, 0, 0.386724
700.243837, 4115, 0, 1843, 0, 0, 0.417286
700.253380, 4307, 0, 1886, 0, 2, 0.398293
700.255944, 3634, 0, 1764, 2, 0, 0.446610
700.258914, 4117, 0, 1334, 0, 0, 0.340133
700.262794, 4360, 1, 1835, 4, 3, 0.399561
700.273878, 3963, 0, 1558, 6, 0, 0.422753
700.275089, 4231, 0, 1742, 2, 3, 0.404189
700.280016, 4320, 0, 1646, 2, 0, 0.397495
700.283000, 4321, 0, 1663, 2, 0, 0.398000
700.291897, 4279, 0, 1805, 6, 0, 0.377560
700.294172, 3980, 0, 1926, 0, 0, 0.426851
700.302569, 3989, 0, 1435, 0, 0, 0.324055
700.307354, 4195, 0, 1525, 0, 0, 0.415106
700.310480, 4063, 0, 1764, 0, 3, 0.402913
700.313741, 4411, 0, 1628, 0, 0, 0.382798
700.319433, 4152, 0, 1594, 4, 0, 0.375290
700.321743, 4284, 0, 1613, 2, 0, 0.403451
700.328124, 4076, 0, 2068, 8, 3, 0.423496
700.330912, 4365, 0, 1705, 2, 0, 0.392828
